"FieldID_unique","Date","Year","Province","SamplerNo.x","FieldID","SamplerType","ExtractionGroup","qPCRPlate","JDay","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","VolumeSampled","TtCt","TtSD","Water","week","month","SsMean_t1","logSs_t1","SamplerNo.y","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","MinVPD_1d","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d","jday"
"Morden19Morden1",2019-08-15,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,227,"M19-39",NA,NA,700.21,2.846,NA,NA,NA,NA,33,8,1193.8,3.077,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,2.1625,17.6375,24.9,1.4,23.5,15.3,3.1,12.2,59.91666667,-3.375,63.29166667,81,-2,83,38,-3,41,43,42,50,16,23,7.018063724,1.102290101,5.915773623,13.69580311,1.753123539,11.94267957,2.305408853,0.305542546,1.999866307,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.30416667,1.295833333,10.00833333,13.6,0.8,12.8,8.8,0.2,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,227
"Morden19Morden1",2019-08-16,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,228,"M19-40",NA,NA,324,2.512,NA,NA,NA,NA,33,8,700.21,2.846,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35416667,1.554166667,19.8,27.8,2.9,24.9,14,-1.3,15.3,55.20833333,-4.708333333,59.91666667,80,-1,81,31,-7,38,49,43,42,15,27,9.121603053,2.103539329,7.018063724,18.26616722,4.570364112,13.69580311,2.237632376,-0.067776477,2.305408853,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.27083333,-0.033333333,11.30416667,13.1,-0.5,13.6,9.2,0.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"Morden19Morden1",2019-08-17,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,229,"M19-41",NA,NA,380.46,2.581,NA,NA,NA,NA,33,8,324,2.512,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.90416667,-3.45,21.35416667,22.5,-5.3,27.8,12.9,-1.1,14,65.54166667,10.33333333,55.20833333,79,-1,80,50,19,31,29,49,43,17,22,5.081865287,-4.039737765,9.121603053,9.128232371,-9.137934847,18.26616722,2.507005188,0.269372812,2.237632376,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.24583333,-0.025,11.27083333,13.8,0.7,13.1,7.9,-1.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,229
"Morden19Morden1",2019-08-18,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,230,"M19-42",NA,NA,387.91,2.59,NA,NA,NA,NA,33,8,380.46,2.581,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.225,-0.679166667,17.90416667,23.3,0.8,22.5,9.8,-3.1,12.9,48.45833333,-17.08333333,65.54166667,72,-7,79,27,-23,50,45,29,49,9,15,8.08280352,3.000938232,5.081865287,14.50244853,5.37421616,9.128232371,2.410341813,-0.096663375,2.507005188,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.291666667,-5.954166667,11.24583333,6.7,-7.1,13.8,3.1,-4.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,230
"Morden19Morden1",2019-08-19,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,231,"M19-43",NA,NA,387.19,2.589,NA,NA,NA,NA,33,8,387.91,2.59,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.24166667,3.016666667,17.225,26.7,3.4,23.3,14.4,4.6,9.8,50.5,2.041666667,48.45833333,76,4,72,26,-1,27,50,45,29,19,23,9.026246183,0.943442663,8.08280352,17.728139,3.225690472,14.50244853,2.75303486,0.342693047,2.410341813,19,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.745833333,3.454166667,5.291666667,12.2,5.5,6.7,5.4,2.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,231
"Morden19Morden1",2019-08-20,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,232,"M19-44",NA,NA,484.32,2.686,NA,NA,NA,NA,34,8,387.19,2.589,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.81666667,-2.425,20.24166667,23.1,-3.6,26.7,13.1,-1.3,14.4,56.79166667,6.291666667,50.5,87,11,76,30,4,26,57,50,45,14,21,6.845518919,-2.180727264,9.026246183,13.4250822,-4.303056802,17.728139,1.375017441,-1.378017418,2.75303486,0.6,19,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.145833333,-0.6,8.745833333,11.6,-0.6,12.2,4.1,-1.3,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,232
"Morden19Morden1",2019-08-21,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,233,"M19-45",NA,NA,607.94,2.785,NA,NA,NA,NA,34,8,484.32,2.686,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03333333,-1.783333333,17.81666667,21.3,-1.8,23.1,11.1,-2,13.1,55.875,-0.916666667,56.79166667,76,-11,87,38,8,30,38,57,50,9,15,6.025098449,-0.82042047,6.845518919,10.93986485,-2.485217351,13.4250822,2.32610894,0.951091498,1.375017441,0,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.908333333,-1.2375,8.145833333,8.1,-3.5,11.6,5.7,1.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,233
"Morden19Morden1",2019-08-22,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,234,"M19-46",NA,NA,272.4,2.437,NA,NA,NA,NA,34,8,607.94,2.785,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.375,-0.658333333,16.03333333,22.9,1.6,21.3,7.7,-3.4,11.1,65.83333333,9.958333333,55.875,95,19,76,37,-1,38,58,38,57,13,21,5.294750484,-0.730347965,6.025098449,12.28365829,1.343793438,10.93986485,0.377547448,-1.948561492,2.32610894,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.108333333,1.2,6.908333333,9.6,1.5,8.1,6.8,1.1,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,234
"Morden19Morden1",2019-08-23,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,235,"M19-47",NA,NA,692.3,2.841,NA,NA,NA,NA,34,8,272.4,2.437,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.79166667,2.416666667,15.375,25,2.1,22.9,8,0.3,7.7,64.375,-1.458333333,65.83333333,94,-1,95,41,4,37,53,58,38,16,25,6.354645075,1.059894591,5.294750484,12.79135436,0.507696072,12.28365829,0.46161943,0.084071982,0.377547448,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.19166667,2.083333333,8.108333333,12.5,2.9,9.6,7.1,0.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,235
"Morden19Morden1",2019-08-24,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,236,"M19-48",NA,NA,372.76,2.573,NA,NA,NA,NA,34,8,692.3,2.841,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.23333333,4.441666667,17.79166667,27.9,2.9,25,16.1,8.1,8,64.16666667,-0.208333333,64.375,83,-11,94,48,7,41,35,53,58,10,14,7.481869559,1.127224484,6.354645075,13.58560384,0.79424948,12.79135436,2.168336757,1.706717327,0.46161943,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.82916667,4.6375,10.19166667,16.6,4.1,12.5,12.6,5.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
"Morden19Morden1",2019-08-25,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,237,"M19-49",NA,NA,788.88,2.898,NA,NA,NA,NA,34,8,372.76,2.573,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5125,-3.720833333,22.23333333,21,-6.9,27.9,16.1,0,16.1,85.54166667,21.375,64.16666667,96,13,83,65,17,48,31,35,53,15,17,2.256324139,-5.22554542,7.481869559,6.061177691,-7.524426149,13.58560384,0.578024756,-1.590312001,2.168336757,16.5,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.90833333,1.079166667,14.82916667,18,1.4,16.6,13.8,1.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,237
"Morden19Morden1",2019-09-01,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,244,"M19-50",NA,NA,476.6,2.679,NA,NA,NA,NA,35,9,NA,NA,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.37083333,1.2625,16.10833333,22,-1,23,12.1,0.1,12,71.29166667,3.041666667,68.25,91,9,82,43,-2,45,48,37,53,18,25,4.301658901,-0.121440707,4.423099608,10.50674389,-0.284221474,10.79096536,1.071779805,-0.832090499,1.903870303,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74166667,1.679166667,10.0625,14.7,1.7,13,7.5,1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,244
"Morden19Morden1",2019-09-02,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,245,"M19-51",NA,NA,838.71,2.924,NA,NA,NA,NA,35,9,476.6,2.679,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.29166667,-6.079166667,17.37083333,14.9,-7.1,22,6.6,-5.5,12.1,85.45833333,14.16666667,71.29166667,95,4,91,72,29,43,23,48,37,10,20,1.40003833,-2.901620571,4.301658901,3.313680709,-7.193063179,10.50674389,0.496856002,-0.574923803,1.071779805,5.3,0,1,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.941666667,-2.8,11.74166667,11.8,-2.9,14.7,5,-2.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,245
"Morden19Morden1",2019-09-03,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,246,"M19-52",NA,NA,692.49,2.841,NA,NA,NA,NA,36,9,838.71,2.924,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.20416667,1.9125,11.29166667,15.5,0.6,14.9,10,3.4,6.6,78.125,-7.333333333,85.45833333,97,2,95,60,-12,72,37,23,48,15,16,2.364267687,0.964229356,1.40003833,4.559844456,1.246163746,3.313680709,0.346283785,-0.150572217,0.496856002,19,5.3,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.379166667,0.4375,8.941666667,14,2.2,11.8,6.6,1.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,246
"Morden19Morden1",2019-09-04,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,247,"M19-53",NA,NA,391.11,2.593,NA,NA,NA,NA,36,9,692.49,2.841,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.15833333,2.954166667,13.20416667,24.5,9,15.5,8.1,-1.9,10,67.875,-10.25,78.125,92,-5,97,37,-23,60,55,37,23,11,22,5.237561131,2.873293444,2.364267687,13.57358717,9.013742716,4.559844456,0.619345874,0.273062089,0.346283785,0,19,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,0.070833333,9.379166667,12.8,-1.2,14,6.5,-0.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,247
"Morden19Morden1",2019-09-05,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,248,"M19-54",NA,NA,354.47,2.551,NA,NA,NA,NA,36,9,391.11,2.593,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.74166667,0.583333333,16.15833333,22.6,-1.9,24.5,13.7,5.6,8.1,78.66666667,10.79166667,67.875,96,4,92,43,6,37,53,55,37,19,26,3.419040648,-1.818520483,5.237561131,10.90763853,-2.665948645,13.57358717,0.447526475,-0.171819399,0.619345874,14.4,0,1,12.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.51666667,3.066666667,9.45,13.9,1.1,12.8,9.5,3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,248
"Morden19Morden1",2019-09-06,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,249,"M19-55",NA,NA,1145.77,3.059,NA,NA,NA,NA,36,9,354.47,2.551,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.075,0.333333333,16.74166667,21.6,-1,22.6,12.8,-0.9,13.7,61.5,-17.16666667,78.66666667,84,-12,96,36,-7,43,48,53,55,14,24,5.71432021,2.295279562,3.419040648,11.50618989,0.59855136,10.90763853,1.835356573,1.387830098,0.447526475,0,14.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.004166667,-3.5125,12.51666667,12.7,-1.2,13.9,5.8,-3.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,249
"Morden19Morden1",2019-09-07,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,250,"M19-56",NA,NA,592.71,2.774,NA,NA,NA,NA,36,9,1145.77,3.059,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.775,-6.3,17.075,15.3,-6.3,21.6,7.7,-5.1,12.8,72.625,11.125,61.5,86,2,84,49,13,36,37,48,53,10,19,2.691905482,-3.022414728,5.71432021,5.96076418,-5.545425707,11.50618989,1.139343692,-0.696012881,1.835356573,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.808333333,-3.195833333,9.004166667,8.1,-4.6,12.7,4,-1.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,250
"Morden19Morden1",2019-09-08,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,251,"M19-57",NA,NA,895.98,2.953,NA,NA,NA,NA,36,9,592.71,2.774,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4375,-0.3375,10.775,17.5,2.2,15.3,2.7,-5,7.7,72.54166667,-0.083333333,72.625,96,10,86,45,-4,49,51,37,48,13,25,3.154223218,0.462317736,2.691905482,7.608098282,1.647334103,5.96076418,0.221075152,-0.91826854,1.139343692,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.058333333,-0.75,5.808333333,6.6,-1.5,8.1,2.1,-1.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,251
"Morden19Morden1",2019-09-09,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,252,"M19-58",NA,NA,167.97,2.228,NA,NA,NA,NA,36,9,895.98,2.953,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4125,-0.025,10.4375,14.8,-2.7,17.5,4.5,1.8,2.7,91.75,19.20833333,72.54166667,96,0,96,79,34,45,17,51,37,9,12,0.794768132,-2.359455086,3.154223218,2.349513995,-5.258584288,7.608098282,0.258404891,0.037329739,0.221075152,18.9,0,1,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.108333333,4.05,5.058333333,12.4,5.8,6.6,3.7,1.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
"Morden19Morden1",2019-09-10,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,253,"M19-59",NA,NA,533.75,2.728,NA,NA,NA,NA,37,9,167.97,2.228,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.425,2.0125,10.4125,13.8,-1,14.8,11.4,6.9,4.5,89.79166667,-1.958333333,91.75,96,0,96,79,0,79,17,17,51,9,9,1.063696727,0.268928596,0.794768132,2.320369629,-0.029144365,2.349513995,0.38049373,0.122088839,0.258404891,3,18.9,1,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75416667,1.645833333,9.108333333,11.4,-1,12.4,10.1,6.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,253
"Morden19Morden1",2019-09-11,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,254,"M19-60",NA,NA,594.25,2.775,NA,NA,NA,NA,37,9,533.75,2.728,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5625,0.1375,12.425,15.4,1.6,13.8,11,-0.4,11.4,83.20833333,-6.583333333,89.79166667,94,-2,96,68,-11,79,26,17,17,9,12,1.807789973,0.744093246,1.063696727,3.90710215,1.58673252,2.320369629,0.556668999,0.176175269,0.38049373,0.2,3,1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.708333333,-1.045833333,10.75416667,10.8,-0.6,11.4,8.2,-1.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,254
"Morden19Morden1",2019-09-12,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,255,"M19-61",NA,NA,71.41,1.86,NA,NA,NA,NA,37,9,594.25,2.775,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0375,-2.525,12.5625,11.4,-4,15.4,9.1,-1.9,11,88.29166667,5.083333333,83.20833333,96,2,94,78,10,68,18,26,17,7,11,1.042895632,-0.764894342,1.807789973,2.092715514,-1.814386636,3.90710215,0.331679021,-0.224989978,0.556668999,10,0.2,1,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.175,-1.533333333,9.708333333,8.8,-2,10.8,7.2,-1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,255
"Morden19Morden1",2019-09-13,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,256,"M19-62",NA,NA,479.94,2.682,NA,NA,NA,NA,37,9,71.41,1.86,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.58333333,1.545833333,10.0375,17.7,6.3,11.4,7.2,-1.9,9.1,75.08333333,-13.20833333,88.29166667,96,0,96,42,-36,78,54,18,26,16,31,2.906998066,1.864102435,1.042895632,7.728208441,5.635492927,2.092715514,0.325526769,-0.006152252,0.331679021,3,10,1,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7375,-1.4375,8.175,8.3,-0.5,8.8,3.8,-3.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
"Morden19Morden1",2019-09-14,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,257,"M19-63",NA,NA,243.34,2.388,NA,NA,NA,NA,37,9,479.94,2.682,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.50833333,0.925,11.58333333,19.9,2.2,17.7,6,-1.2,7.2,83.29166667,8.208333333,75.08333333,95,-1,96,66,24,42,29,54,18,11,18,2.039736354,-0.867261712,2.906998066,5.497346838,-2.230861603,7.728208441,0.407451051,0.081924282,0.325526769,2.7,3,1,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.608333333,2.870833333,6.7375,13.5,5.2,8.3,5,1.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,257
"Morden19Morden1",2019-09-15,"2019","Manitoba","Morden1","Morden19","Burkard",NA,NA,258,"M19-64",NA,NA,405.94,2.61,NA,NA,NA,NA,37,9,243.34,2.388,"Morden",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.80833333,7.3,12.50833333,29.2,9.3,19.9,12.7,6.7,6,57.29166667,-26,83.29166667,83,-12,95,26,-40,66,57,29,54,17,30,8.665846058,6.626109703,2.039736354,21.37844457,15.88109773,5.497346838,1.878394462,1.47094341,0.407451051,0,2.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.866666667,0.258333333,9.608333333,13.8,0.3,13.5,7.7,2.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,258
"Morden20Manitoba1",2020-07-08,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,190,"M20-01",NA,NA,151.25,2.183,NA,32.19,NA,NA,28,7,NA,NA,"Morden",43.18708333,NA,NA,100,NA,NA,4.12,NA,NA,22.05416667,-0.941666667,22.99583333,27.1,-1.5,28.6,17.4,0.7,16.7,66.33333333,12.75,53.58333333,95,16,79,37,6,31,58,48,47,13,24,7.129051271,-3.248673169,10.37772444,15.86556099,-3.09756892,18.96312991,0.718035672,-2.080108764,2.798144436,20,12.5,1,10.2,0,25.94208333,NA,NA,26.61,NA,NA,24.87,NA,NA,14.8375,2.658333333,12.17916667,17.1,3.2,13.9,10.9,1.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
"Morden20Manitoba1",2020-07-09,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,191,"M20-02",NA,NA,99.99,2.004,NA,32.79,NA,NA,28,7,151.25,2.183,"Morden",64.19166667,21.00458333,43.18708333,100,0,100,7.06,2.94,4.12,20.39583333,-1.658333333,22.05416667,25.1,-2,27.1,17.4,0,17.4,61.375,-4.958333333,66.33333333,76,-19,95,44,7,37,32,58,48,9,15,6.723508817,-0.405542455,7.129051271,12.52577785,-3.339783138,15.86556099,3.555817123,2.837781451,0.718035672,0,20,0,0,0,28.14333333,0.0220125,0.259420833,34.02,0.0741,0.2661,24.72,-0.0015,0.2487,12.52083333,-2.316666667,14.8375,14.6,-2.5,17.1,10.3,-0.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"Morden20Manitoba1",2020-07-10,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,192,"M20-03",NA,NA,156.81,2.198,NA,32.14,NA,NA,28,7,99.99,2.004,"Morden",54.43625,-9.755416667,64.19166667,100,0,100,4.12,-2.94,7.06,20.68333333,0.2875,20.39583333,25.4,0.3,25.1,15.8,-1.6,17.4,66.33333333,4.958333333,61.375,87,11,76,47,3,44,40,32,58,14,24,6.337827774,-0.385681043,6.723508817,12.07880147,-0.446976379,12.52577785,1.627383346,-1.928433777,3.555817123,25,0,1,4,0,28.01291667,-0.001304167,0.281433333,28.79,-0.0523,0.3402,26.76,0.0204,0.2472,13.75416667,1.233333333,12.52083333,15.1,0.5,14.6,12.4,2.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
"Morden20Manitoba1",2020-07-11,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,193,"M20-04",NA,NA,1143.58,3.059,NA,29.3,NA,NA,28,7,156.81,2.198,"Morden",41.00625,-13.43,54.43625,100,0,100,4.12,0,4.12,21.0125,0.329166667,20.68333333,26.1,0.7,25.4,14.2,-1.6,15.8,69.5,3.166666667,66.33333333,95,8,87,49,2,47,46,40,32,13,23,6.194370297,-0.143457477,6.337827774,12.1420264,0.063224927,12.07880147,0.566434386,-1.06094896,1.627383346,0.3,25,1,0.3,0,26.36541667,-0.016475,0.280129167,27.27,-0.0152,0.2879,24.94,-0.0182,0.2676,14.68333333,0.929166667,13.75416667,16.8,1.7,15.1,12.9,0.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,193
"Morden20Manitoba1",2020-07-12,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,194,"M20-05",NA,NA,279.43,2.448,NA,31.32,NA,NA,28,7,1143.58,3.059,"Morden",71.03,30.02375,41.00625,100,0,100,11.18,7.06,4.12,23.13333333,2.120833333,21.0125,28.3,2.2,26.1,16.9,2.7,14.2,63.70833333,-5.791666667,69.5,86,-9,95,39,-10,49,47,46,40,12,18,8.067595998,1.873225701,6.194370297,16.66020468,4.518178281,12.1420264,1.924558109,1.358123724,0.566434386,0,0.3,0,0,0,28.80583333,0.024404167,0.263654167,35.18,0.0791,0.2727,24.8,-0.0014,0.2494,15.3625,0.679166667,14.68333333,18,1.2,16.8,13.1,0.2,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,194
"Morden20Manitoba1",2020-07-13,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,195,"M20-06",NA,NA,354.36,2.551,NA,30.99,NA,NA,28,7,279.43,2.448,"Morden",20.85791667,-50.17208333,71.03,76.47,-23.53,100,3.53,-7.65,11.18,20.07083333,-3.0625,23.13333333,22.4,-5.9,28.3,17,0.1,16.9,81,17.29166667,63.70833333,94,8,86,63,24,39,31,47,46,14,18,3.160263491,-4.907332507,8.067595998,5.461270417,-11.19893426,16.66020468,0.958086251,-0.966471858,1.924558109,27.8,0,1,18.1,0,28.14333333,-0.006625,0.288058333,29.44,-0.0574,0.3518,26.68,0.0188,0.248,16.6125,1.25,15.3625,18.7,0.7,18,9.8,-3.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
"Morden20Manitoba1",2020-07-14,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,196,"M20-07",NA,NA,239.07,2.38,NA,31.54,NA,NA,28,7,354.36,2.551,"Morden",13.6525,-7.205416667,20.85791667,59.41,-17.06,76.47,2.94,-0.59,3.53,18.9375,-1.133333333,20.07083333,24.4,2,22.4,13.6,-3.4,17,54.41666667,-26.58333333,81,76,-18,94,34,-29,63,42,31,47,13,18,7.696132052,4.535868561,3.160263491,14.04355821,8.582287793,5.461270417,2.618956323,1.660870072,0.958086251,0,27.8,0,0,0,25.77083333,-0.023725,0.281433333,26.68,-0.0276,0.2944,24.51,-0.0217,0.2668,8.9,-7.7125,16.6125,10.5,-8.2,18.7,7.1,-2.7,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
"Morden20Manitoba1",2020-07-15,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,197,"M20-08",NA,NA,153.89,2.19,NA,32.17,NA,NA,29,7,239.07,2.38,"Morden",9.51,-4.1425,13.6525,38.24,-21.17,59.41,2.94,0,2.94,20.57083333,1.633333333,18.9375,26.3,1.9,24.4,14.4,0.8,13.6,53.54166667,-0.875,54.41666667,74,-2,76,29,-5,34,45,42,31,12,24,8.709628267,1.013496215,7.696132052,17.00943067,2.965872455,14.04355821,2.982454431,0.363498108,2.618956323,0,0,0,0,0,23.56791667,-0.022029167,0.257708333,24.51,-0.0217,0.2668,22.25,-0.0226,0.2451,10.19166667,1.291666667,8.9,12.6,2.1,10.5,7,-0.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
"Morden20Manitoba1",2020-07-16,"2020","Manitoba","Manitoba1","Morden20","Burkard",NA,NA,198,"M20-09",NA,NA,280.76,2.45,NA,31.31,NA,NA,29,7,153.89,2.19,"Morden",53.06291667,43.55291667,9.51,100,61.76,38.24,5.29,2.35,2.94,21.70416667,1.133333333,20.57083333,26,-0.3,26.3,17.2,2.8,14.4,54.33333333,0.791666667,53.54166667,70,-4,74,36,7,29,34,45,42,16,27,8.792342027,0.08271376,8.709628267,15.04804589,-1.961384775,17.00943067,4.508234528,1.525780097,2.982454431,0,0,0,0,0,23.06333333,-0.005045833,0.235679167,24.22,-0.0029,0.2451,21.67,-0.0058,0.2225,11.7125,1.520833333,10.19166667,14.2,1.6,12.6,9.4,2.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,198
